Full Name,Academic Performance,Attendance Percentage,Seat Zone,Grades,Academic Stress,Motivation,Depression,Sleep Disorder,Study Life Balance,Family Pressures,Parents Marital Status,Family Income Level,Housing Status,Has Private Study Room,Daily Food Availability,Has School Uniform,Has Stationery,Receives Private Tutoring,Daily Study Hours,Works After School,Has Electronic Device,Device Usage Purpose,Has Social Media Accounts,Daily Screen Time,Social Media Impact On Studies,Content Type Watched,Plays Video Games,Daily Gaming Hours
Robert Miller,Average,80.08,Side,Mathematics:63.29; Art:57.54; Physics:59.09; Chemistry:64.04; History:58.41; English Language:58.98; Geography:55.42; Biology:78.18,Low,Moderate,TRUE,Low,Needs Improvement,None,Married,2677.22,Rented,TRUE,TRUE,FALSE,FALSE,TRUE,2.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Cassandra Wall,Average,90,Back,Mathematics:56.66; Art:59.80; Physics:61.13; Chemistry:62.69; History:63.10; English Language:56.65; Geography:49.25; Biology:56.82,High,Moderate,TRUE,Low,Good,Moderate,Married,1343.49,Owned,FALSE,TRUE,FALSE,FALSE,TRUE,5.4,FALSE,TRUE,Education,TRUE,3.8,Neutral,News,TRUE,1.9
Joseph Huang,Good,84.52,Back,Mathematics:97.79; Art:90.34; Physics:94.00; Chemistry:100.00; History:92.16; English Language:92.50; Geography:94.96; Biology:83.90,High,Low,TRUE,High,Needs Improvement,Moderate,Married,3214.4,Owned,TRUE,TRUE,FALSE,FALSE,FALSE,4.7,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Lance Myers,Average,91,Front,Mathematics:71.17; Art:72.79; Physics:74.54; Chemistry:69.77; History:74.32; English Language:72.56; Geography:58.70; Biology:63.33,Moderate,Moderate,TRUE,High,Good,High,Widowed,2896.57,Owned,FALSE,FALSE,TRUE,FALSE,TRUE,2.9,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Matthew Cain,Average,84.97,Middle,Mathematics:62.66; Art:68.22; Physics:63.54; Chemistry:58.34; History:58.82; English Language:62.52; Geography:63.41; Biology:56.74,Low,High,FALSE,High,Moderate,High,Divorced,4771.72,Shared,TRUE,TRUE,TRUE,TRUE,TRUE,5.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Justin Mcclain,Good,93.42,Back,Mathematics:74.09; Art:71.64; Physics:86.25; Chemistry:75.21; History:79.77; English Language:71.94; Geography:73.94; Biology:76.49,Low,High,FALSE,Low,Needs Improvement,High,Divorced,3360.54,Temporary Shelter,TRUE,TRUE,FALSE,TRUE,FALSE,4.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Brenda Hernandez,Average,83.04,Front,Mathematics:77.08; Art:76.26; Physics:81.58; Chemistry:78.98; History:84.50; English Language:73.97; Geography:72.66; Biology:78.55,Moderate,High,FALSE,Moderate,Needs Improvement,Low,Widowed,4280.91,Shared,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Whitney Jimenez,Average,93.64,Side,Mathematics:31.18; Art:37.37; Physics:31.61; Chemistry:32.44; History:34.75; English Language:39.12; Geography:32.55; Biology:40.97,Low,High,TRUE,High,Needs Improvement,Low,Separated,4535.55,Shared,TRUE,FALSE,TRUE,TRUE,TRUE,2.2,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Ryan Harris,Good,82.57,Middle,Mathematics:76.32; Art:82.93; Physics:88.51; Chemistry:84.52; History:82.63; English Language:87.65; Geography:86.59; Biology:85.16,Moderate,Low,TRUE,Not Specified,Needs Improvement,High,Divorced,4214.14,Not Specified,FALSE,FALSE,TRUE,TRUE,TRUE,3.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Antonio Brown,Average,91.23,Back,Mathematics:54.16; Art:57.07; Physics:51.87; Chemistry:43.44; History:50.39; English Language:59.25; Geography:39.38; Biology:37.86,Low,High,TRUE,Low,Moderate,Low,Widowed,3124.92,Owned,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.7
Kristina Martinez,Average,92.29,Middle,Mathematics:32.80; Art:38.71; Physics:40.61; Chemistry:49.30; History:33.31; English Language:39.11; Geography:40.13; Biology:36.93,High,Low,FALSE,High,Needs Improvement,Low,Separated,614.74,Owned,TRUE,FALSE,FALSE,TRUE,FALSE,5.1,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
Shannon Blevins,Average,92.23,Front,Mathematics:71.80; Art:65.28; Physics:75.69; Chemistry:64.14; History:68.79; English Language:82.23; Geography:74.14; Biology:73.16,Moderate,Low,TRUE,Not Specified,Moderate,High,Separated,3935.07,Temporary Shelter,FALSE,FALSE,TRUE,TRUE,TRUE,4.5,FALSE,TRUE,Work,FALSE,1.6,None,None,FALSE,0
Rachel Lozano,Good,93.23,Back,Mathematics:81.98; Art:76.82; Physics:78.90; Chemistry:82.30; History:86.04; English Language:77.78; Geography:67.60; Biology:77.49,High,High,TRUE,Not Specified,Moderate,High,Married,3911.27,Rented,FALSE,FALSE,TRUE,FALSE,TRUE,4.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
Joshua Douglas,Good,77.53,Middle,Mathematics:79.87; Art:78.41; Physics:82.57; Chemistry:82.15; History:86.84; English Language:81.77; Geography:88.31; Biology:84.30,Moderate,High,TRUE,Low,Needs Improvement,Moderate,Married,1570.95,Shared,TRUE,FALSE,FALSE,FALSE,TRUE,3.2,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Todd Bell,Average,84.81,Back,Mathematics:73.41; Art:79.64; Physics:64.47; Chemistry:64.01; History:68.24; English Language:62.77; Geography:75.45; Biology:72.88,Moderate,Moderate,TRUE,Not Specified,Moderate,None,Widowed,1000.5,Shared,FALSE,FALSE,FALSE,FALSE,FALSE,2.1,TRUE,TRUE,Entertainment,TRUE,4,None,None,TRUE,0.8
James Horton,Needs Improvement,76.03,Front,Mathematics:36.60; Art:40.91; Physics:33.48; Chemistry:33.71; History:45.97; English Language:34.13; Geography:40.91; Biology:39.05,Moderate,Moderate,FALSE,Moderate,Good,High,Single,4456.99,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,3.9,TRUE,TRUE,Other,TRUE,3.9,Positive,Educational,FALSE,0
Mary Wise,Good,82.94,Side,Mathematics:82.05; Art:79.39; Physics:79.82; Chemistry:80.07; History:77.57; English Language:80.92; Geography:82.17; Biology:81.06,Low,Low,TRUE,Low,Needs Improvement,Moderate,Divorced,957.97,Owned,FALSE,TRUE,FALSE,FALSE,FALSE,2.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Thomas Perez,Average,89.33,Middle,Mathematics:58.59; Art:51.88; Physics:59.71; Chemistry:63.17; History:58.16; English Language:57.09; Geography:56.71; Biology:52.34,Moderate,Low,TRUE,Low,Good,Low,Widowed,3082.43,Rented,TRUE,TRUE,FALSE,FALSE,TRUE,2.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.1
Jennifer Banks,Average,80.72,Front,Mathematics:50.28; Art:56.78; Physics:61.99; Chemistry:57.63; History:55.05; English Language:63.65; Geography:56.61; Biology:52.96,Low,Low,FALSE,Low,Good,Low,Divorced,3361.57,Owned,TRUE,FALSE,TRUE,FALSE,FALSE,5.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Bryan Hoffman,Good,87.76,Front,Mathematics:85.26; Art:79.25; Physics:78.52; Chemistry:73.81; History:81.40; English Language:79.76; Geography:66.84; Biology:81.46,High,Low,TRUE,High,Needs Improvement,None,Separated,4678.32,Owned,TRUE,FALSE,TRUE,FALSE,FALSE,3.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Walter Cunningham,Good,83.65,Back,Mathematics:87.51; Art:82.81; Physics:91.66; Chemistry:85.19; History:89.20; English Language:92.61; Geography:81.78; Biology:91.69,Low,High,FALSE,Moderate,Needs Improvement,High,Widowed,4078.8,Owned,FALSE,TRUE,TRUE,TRUE,TRUE,3.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.9
Jessica Griffin,Average,77.11,Side,Mathematics:53.52; Art:47.98; Physics:58.97; Chemistry:57.59; History:50.29; English Language:53.01; Geography:55.05; Biology:51.81,Low,Moderate,TRUE,Moderate,Needs Improvement,Moderate,Divorced,4098.54,Owned,TRUE,TRUE,TRUE,FALSE,TRUE,5,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Dave Russell,Good,92.55,Back,Mathematics:69.66; Art:68.27; Physics:82.90; Chemistry:77.43; History:81.56; English Language:77.18; Geography:81.46; Biology:78.56,High,Low,TRUE,High,Good,Moderate,Separated,1934.01,Shared,FALSE,TRUE,TRUE,TRUE,FALSE,2.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Laura Bailey,Average,94.94,Front,Mathematics:57.93; Art:78.18; Physics:56.84; Chemistry:61.86; History:65.95; English Language:61.24; Geography:66.79; Biology:61.67,Low,Moderate,TRUE,High,Good,None,Widowed,662.4,Rented,FALSE,TRUE,TRUE,FALSE,FALSE,3.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.9
Julie Griffin MD,Good,97.19,Side,Mathematics:82.03; Art:81.89; Physics:83.21; Chemistry:78.72; History:79.59; English Language:77.18; Geography:72.17; Biology:80.93,High,Low,TRUE,Not Specified,Needs Improvement,High,Widowed,3625.12,Rented,FALSE,TRUE,TRUE,TRUE,FALSE,4.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Amber Pena,Average,84.06,Middle,Mathematics:71.40; Art:69.71; Physics:71.44; Chemistry:67.30; History:64.37; English Language:66.71; Geography:65.09; Biology:69.70,Low,Moderate,FALSE,Not Specified,Needs Improvement,High,Married,1621.77,Rented,TRUE,TRUE,TRUE,TRUE,FALSE,3.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.9
Mr. Steven Brown Jr.,Average,88.58,Front,Mathematics:68.27; Art:67.69; Physics:67.90; Chemistry:73.04; History:71.00; English Language:72.49; Geography:67.98; Biology:72.32,High,High,TRUE,High,Moderate,Low,Widowed,2180.96,Shared,FALSE,TRUE,FALSE,FALSE,FALSE,3.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.1
Mark Frost,Average,92.64,Side,Mathematics:29.56; Art:39.44; Physics:35.59; Chemistry:42.70; History:27.19; English Language:34.83; Geography:45.71; Biology:37.15,Low,High,TRUE,Moderate,Needs Improvement,Low,Widowed,3014.31,Not Specified,FALSE,FALSE,TRUE,TRUE,FALSE,3.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.3
Nicholas Stone,Good,95.73,Back,Mathematics:77.49; Art:77.24; Physics:84.12; Chemistry:82.95; History:79.35; English Language:83.67; Geography:81.66; Biology:78.85,High,Low,FALSE,Moderate,Needs Improvement,Moderate,Married,4382.43,Rented,FALSE,TRUE,FALSE,TRUE,TRUE,3.3,TRUE,TRUE,Education,FALSE,2.4,None,None,FALSE,0
John Davis,Good,77.77,Middle,Mathematics:86.65; Art:66.68; Physics:81.75; Chemistry:86.01; History:85.82; English Language:75.89; Geography:93.51; Biology:87.42,High,Moderate,FALSE,Moderate,Needs Improvement,Moderate,Divorced,4405.66,Owned,TRUE,FALSE,TRUE,FALSE,TRUE,3.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Kimberly Ortiz,Average,97.68,Back,Mathematics:60.07; Art:63.17; Physics:64.45; Chemistry:69.76; History:60.53; English Language:68.97; Geography:60.91; Biology:70.05,High,Low,FALSE,Not Specified,Good,Moderate,Single,4426.96,Not Specified,FALSE,TRUE,FALSE,TRUE,TRUE,5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.7
Samantha Dawson,Average,99.98,Front,Mathematics:51.94; Art:61.92; Physics:52.86; Chemistry:57.17; History:57.54; English Language:58.28; Geography:57.33; Biology:61.70,Low,Moderate,FALSE,High,Needs Improvement,None,Married,3718.57,Owned,FALSE,FALSE,FALSE,FALSE,TRUE,4.9,FALSE,TRUE,Entertainment,TRUE,2.1,Negative,Entertainment,FALSE,0
Joseph Gregory MD,Average,95.9,Side,Mathematics:35.63; Art:47.77; Physics:36.26; Chemistry:40.44; History:33.53; English Language:44.20; Geography:34.17; Biology:40.08,High,High,TRUE,Moderate,Good,High,Separated,3850.48,Shared,FALSE,FALSE,TRUE,TRUE,FALSE,5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.8
Bryan Hahn,Average,88.53,Side,Mathematics:69.17; Art:82.06; Physics:75.81; Chemistry:73.12; History:68.85; English Language:78.06; Geography:74.04; Biology:75.33,High,High,FALSE,Low,Good,Low,Separated,4075.4,Temporary Shelter,FALSE,TRUE,TRUE,TRUE,FALSE,4.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Jordan Parrish,Average,99.71,Side,Mathematics:45.16; Art:54.27; Physics:59.60; Chemistry:55.86; History:46.68; English Language:51.47; Geography:51.10; Biology:58.49,High,Low,FALSE,High,Needs Improvement,Moderate,Married,4442.95,Shared,FALSE,FALSE,TRUE,FALSE,FALSE,2.7,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Paul Shepherd,Good,94.05,Back,Mathematics:82.43; Art:83.17; Physics:79.73; Chemistry:84.26; History:76.15; English Language:84.33; Geography:81.17; Biology:85.73,High,Moderate,TRUE,High,Moderate,Low,Widowed,1503.58,Temporary Shelter,FALSE,TRUE,TRUE,TRUE,FALSE,2.7,FALSE,TRUE,Gaming,FALSE,3,None,None,FALSE,0
Richard Walker,Average,95.01,Middle,Mathematics:76.27; Art:69.86; Physics:74.85; Chemistry:69.97; History:65.83; English Language:69.34; Geography:61.84; Biology:69.17,Moderate,Low,FALSE,Not Specified,Good,Low,Single,1981.65,Rented,TRUE,TRUE,FALSE,FALSE,FALSE,3.4,TRUE,TRUE,Education,FALSE,2.2,None,None,FALSE,0
Ryan Warren,Average,86.83,Back,Mathematics:66.29; Art:64.74; Physics:61.02; Chemistry:60.12; History:66.47; English Language:60.50; Geography:63.49; Biology:61.78,Low,Low,FALSE,Low,Moderate,Moderate,Divorced,1321.23,Shared,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.7
Cynthia Jackson,Average,81.88,Middle,Mathematics:60.42; Art:64.60; Physics:54.85; Chemistry:60.84; History:64.33; English Language:63.43; Geography:63.71; Biology:67.03,Moderate,High,TRUE,Low,Moderate,None,Divorced,3060.35,Owned,TRUE,FALSE,TRUE,FALSE,FALSE,5.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Travis Rojas,Average,77.82,Middle,Mathematics:56.00; Art:57.13; Physics:62.18; Chemistry:51.44; History:55.85; English Language:51.33; Geography:52.96; Biology:57.90,Low,Low,TRUE,Low,Moderate,High,Separated,2960.69,Shared,FALSE,FALSE,TRUE,FALSE,TRUE,5.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.9
Kristin Hensley,Average,85.41,Back,Mathematics:73.89; Art:84.48; Physics:72.51; Chemistry:73.28; History:81.09; English Language:79.21; Geography:71.60; Biology:78.54,Low,Low,FALSE,Low,Needs Improvement,None,Separated,2678.88,Shared,FALSE,FALSE,FALSE,FALSE,TRUE,2.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Kirk Powell,Average,89.01,Front,Mathematics:70.48; Art:71.28; Physics:65.25; Chemistry:69.47; History:64.27; English Language:71.10; Geography:83.96; Biology:67.81,High,High,TRUE,Moderate,Good,None,Single,4726.35,Rented,TRUE,FALSE,FALSE,FALSE,FALSE,5.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
Crystal Johnson,Average,81.25,Side,Mathematics:67.67; Art:69.54; Physics:76.72; Chemistry:63.42; History:69.22; English Language:70.18; Geography:71.81; Biology:68.76,Moderate,High,FALSE,Low,Good,Moderate,Widowed,2195.08,Temporary Shelter,FALSE,TRUE,FALSE,TRUE,TRUE,2.9,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Jonathan Barnes,Good,98.6,Middle,Mathematics:79.99; Art:66.67; Physics:79.23; Chemistry:71.80; History:67.86; English Language:70.31; Geography:76.22; Biology:77.51,Low,High,TRUE,Moderate,Needs Improvement,None,Widowed,1635.31,Rented,TRUE,FALSE,FALSE,TRUE,FALSE,5.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.7
Tonya Hines,Good,94.91,Middle,Mathematics:80.22; Art:70.98; Physics:80.04; Chemistry:73.89; History:81.44; English Language:77.22; Geography:76.64; Biology:65.56,Low,Low,FALSE,High,Needs Improvement,Low,Married,2765.01,Temporary Shelter,FALSE,FALSE,TRUE,FALSE,TRUE,5.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Christopher Allen,Average,92.17,Middle,Mathematics:69.16; Art:70.76; Physics:68.53; Chemistry:71.67; History:68.67; English Language:70.86; Geography:74.25; Biology:69.66,Low,Low,TRUE,Moderate,Moderate,Low,Separated,2080.92,Rented,TRUE,TRUE,FALSE,TRUE,TRUE,2.8,TRUE,TRUE,Gaming,TRUE,1.5,Negative,Entertainment,TRUE,1.5
Jennifer Garrett,Average,85.34,Front,Mathematics:75.43; Art:81.93; Physics:66.07; Chemistry:73.12; History:65.40; English Language:74.42; Geography:69.41; Biology:62.02,High,Moderate,TRUE,Low,Needs Improvement,None,Widowed,696.79,Temporary Shelter,TRUE,TRUE,TRUE,TRUE,TRUE,5.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Cindy Perry,Average,84.95,Middle,Mathematics:63.11; Art:63.07; Physics:62.99; Chemistry:51.51; History:72.25; English Language:56.21; Geography:61.17; Biology:66.68,High,Low,TRUE,Moderate,Good,None,Separated,1272.04,Shared,TRUE,FALSE,FALSE,TRUE,FALSE,5.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Jonathan Cruz DDS,Average,83.09,Back,Mathematics:62.90; Art:59.76; Physics:62.43; Chemistry:63.38; History:58.90; English Language:51.60; Geography:68.59; Biology:67.19,High,Moderate,TRUE,Not Specified,Good,High,Married,4070,Rented,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.7
Daniel Curtis,Average,75.61,Back,Mathematics:51.17; Art:48.41; Physics:48.75; Chemistry:48.32; History:45.33; English Language:52.42; Geography:39.01; Biology:51.66,Moderate,High,TRUE,Moderate,Needs Improvement,Moderate,Single,2796.36,Shared,TRUE,FALSE,FALSE,FALSE,FALSE,5.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Matthew Floyd,Average,82.73,Side,Mathematics:60.56; Art:63.75; Physics:68.61; Chemistry:64.40; History:65.41; English Language:68.47; Geography:73.16; Biology:70.71,High,High,TRUE,Not Specified,Moderate,Moderate,Separated,2664.27,Owned,FALSE,TRUE,FALSE,FALSE,FALSE,3.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Roberta Rich,Average,90.67,Front,Mathematics:45.75; Art:44.73; Physics:43.48; Chemistry:39.60; History:41.80; English Language:41.30; Geography:36.70; Biology:44.29,High,High,TRUE,Not Specified,Moderate,High,Divorced,4204.05,Shared,TRUE,TRUE,TRUE,FALSE,TRUE,5.6,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Paula Hensley,Average,90.98,Back,Mathematics:43.81; Art:45.67; Physics:51.23; Chemistry:45.38; History:48.69; English Language:40.07; Geography:44.60; Biology:44.33,High,Moderate,FALSE,High,Moderate,Low,Divorced,4215.15,Not Specified,FALSE,FALSE,TRUE,TRUE,TRUE,4.8,FALSE,TRUE,Education,FALSE,2.4,None,None,TRUE,1.5
Mary Crosby,Average,84.43,Middle,Mathematics:59.05; Art:55.77; Physics:63.61; Chemistry:67.21; History:67.64; English Language:61.06; Geography:60.96; Biology:58.56,Moderate,High,TRUE,Moderate,Moderate,High,Widowed,557.59,Temporary Shelter,TRUE,FALSE,FALSE,TRUE,TRUE,4.8,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Mrs. Molly Brown,Average,86.3,Middle,Mathematics:43.72; Art:40.24; Physics:50.16; Chemistry:47.38; History:38.87; English Language:42.53; Geography:45.04; Biology:44.91,Moderate,High,TRUE,High,Good,None,Married,1005.92,Temporary Shelter,FALSE,TRUE,TRUE,TRUE,TRUE,3.9,TRUE,TRUE,Education,FALSE,1.9,None,None,FALSE,0
Ronald Miller,Average,86.37,Front,Mathematics:50.25; Art:44.19; Physics:52.32; Chemistry:57.37; History:46.39; English Language:42.29; Geography:54.45; Biology:45.99,High,High,FALSE,Moderate,Moderate,Low,Separated,1435.14,Not Specified,FALSE,FALSE,TRUE,FALSE,TRUE,2.7,TRUE,TRUE,Education,FALSE,2.2,None,None,FALSE,0
Nicole Yang,Average,84.1,Back,Mathematics:61.57; Art:64.20; Physics:58.36; Chemistry:59.69; History:61.61; English Language:59.93; Geography:52.43; Biology:61.08,Moderate,Moderate,TRUE,Moderate,Moderate,None,Divorced,1865.97,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,5.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.4
David Moore,Good,93.39,Front,Mathematics:80.87; Art:82.07; Physics:75.64; Chemistry:79.07; History:79.93; English Language:83.32; Geography:90.05; Biology:80.54,High,Low,TRUE,Moderate,Needs Improvement,Low,Married,4503.9,Not Specified,FALSE,TRUE,TRUE,TRUE,FALSE,5.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Amanda Mills,Good,94.49,Back,Mathematics:83.63; Art:91.28; Physics:88.68; Chemistry:90.81; History:92.67; English Language:87.37; Geography:99.27; Biology:82.10,Moderate,Moderate,TRUE,Low,Needs Improvement,Low,Divorced,2696.66,Temporary Shelter,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Stacy Hunter,Average,79.71,Side,Mathematics:52.75; Art:50.46; Physics:54.05; Chemistry:52.17; History:48.76; English Language:53.27; Geography:52.13; Biology:56.92,High,Low,FALSE,High,Good,Low,Married,2042.64,Temporary Shelter,FALSE,TRUE,TRUE,FALSE,FALSE,2.2,TRUE,TRUE,Entertainment,TRUE,2.3,Positive,Sports,FALSE,0
Sergio Casey,Good,75.58,Side,Mathematics:95.79; Art:100.00; Physics:94.14; Chemistry:92.12; History:89.31; English Language:99.31; Geography:92.73; Biology:95.53,High,Low,TRUE,High,Good,Low,Single,4969.25,Rented,FALSE,TRUE,FALSE,TRUE,TRUE,2.2,FALSE,TRUE,Work,TRUE,3.7,Negative,None,FALSE,0
Heather Moss,Average,76.33,Front,Mathematics:78.05; Art:66.60; Physics:74.21; Chemistry:79.49; History:71.84; English Language:70.15; Geography:73.01; Biology:71.48,High,Moderate,TRUE,High,Needs Improvement,None,Single,932.43,Not Specified,TRUE,TRUE,TRUE,FALSE,TRUE,2.3,FALSE,TRUE,Gaming,FALSE,1.1,None,None,FALSE,0
Bradley Christensen,Average,82.79,Middle,Mathematics:72.16; Art:75.35; Physics:77.43; Chemistry:77.92; History:74.16; English Language:77.36; Geography:79.78; Biology:74.37,Moderate,Moderate,TRUE,Low,Good,Low,Married,4317.98,Rented,FALSE,FALSE,FALSE,TRUE,FALSE,5.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Joel Ewing,Average,97.83,Middle,Mathematics:52.66; Art:51.42; Physics:53.10; Chemistry:61.34; History:63.76; English Language:59.33; Geography:57.65; Biology:51.41,Low,High,TRUE,High,Good,High,Separated,3934.26,Rented,TRUE,FALSE,FALSE,TRUE,FALSE,6,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.2
Larry Riggs,Average,98.17,Middle,Mathematics:61.64; Art:62.49; Physics:67.93; Chemistry:68.75; History:66.66; English Language:62.22; Geography:60.64; Biology:72.53,Low,Moderate,TRUE,Low,Good,Moderate,Single,1807.66,Temporary Shelter,FALSE,TRUE,TRUE,FALSE,FALSE,5.9,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.8
Natalie Newton,Good,94.38,Side,Mathematics:73.93; Art:89.52; Physics:84.94; Chemistry:84.78; History:85.81; English Language:78.07; Geography:82.11; Biology:87.54,Low,Moderate,FALSE,Moderate,Needs Improvement,None,Single,2584.34,Shared,FALSE,TRUE,TRUE,TRUE,FALSE,5.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Miguel Oconnor MD,Average,95.71,Back,Mathematics:63.18; Art:66.39; Physics:62.42; Chemistry:68.45; History:58.01; English Language:62.64; Geography:63.99; Biology:75.58,Low,High,FALSE,Not Specified,Needs Improvement,High,Married,3477,Owned,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Gerald Cole,Average,79.88,Side,Mathematics:64.66; Art:80.77; Physics:73.02; Chemistry:74.15; History:75.89; English Language:77.14; Geography:75.80; Biology:75.84,Low,Moderate,FALSE,Moderate,Needs Improvement,None,Married,1636.33,Shared,FALSE,TRUE,TRUE,TRUE,FALSE,3.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Jose Mann,Average,95.44,Side,Mathematics:66.84; Art:70.11; Physics:65.46; Chemistry:71.60; History:67.62; English Language:67.20; Geography:75.08; Biology:69.49,Low,Moderate,FALSE,Low,Needs Improvement,Low,Single,3396.13,Temporary Shelter,TRUE,FALSE,TRUE,FALSE,FALSE,5.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.3
Andre Dunn,Good,99.77,Back,Mathematics:81.22; Art:78.74; Physics:72.58; Chemistry:83.66; History:84.13; English Language:73.57; Geography:68.69; Biology:74.74,Low,Low,FALSE,Low,Good,High,Separated,4208.92,Not Specified,TRUE,TRUE,FALSE,FALSE,TRUE,4.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
